id,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults
18133,300,312,3711661,3711800.0,206,13.0,26.0,23155,117.0,140.0,1362,False,True,40,0.3615,0.4401,0.7368,0.0087,0.6154,1.0,1.0,2.3139,1.0792,1.415,0.2632,0.0021,0.4796,0,0,0,0,0,1,0
18134,603,614,1477978,1477986.0,59,11.0,7.0,6588,92.0,133.0,1352,True,False,80,0.9795,0.5556,0.5714,0.0155,0.9091,0.5714,0.0,1.7708,1.3222,0.6021,-0.4286,-0.1706,0.1892,0,0,0,0,1,0,0
18135,897,907,844907,844932.0,106,19.0,19.0,14689,123.0,141.0,1372,False,True,40,0.6637,0.3275,0.4737,0.0066,0.5263,1.0,1.0,2.0253,0.9542,1.2787,0.5263,0.0315,0.2942,0,0,0,0,0,0,0
18136,1152,1163,1731318,1731347.0,264,32.0,28.0,21864,104.0,127.0,1353,False,True,40,0.2482,0.4444,0.4762,0.0066,0.375,1.0,1.0,2.4216,0.9542,1.4472,0.5238,-0.0735,0.5362,0,0,0,0,0,0,0
18137,1586,1598,1689271,1689336.0,128,17.0,17.0,14163,66.0,124.0,1692,True,False,80,0.1183,0.3571,0.7059,0.0071,0.7059,1.0,1.0,2.1072,1.0792,1.2305,0.2941,-0.2673,0.3419,0,0,0,0,0,0,1
18138,533,541,425925,425936.0,194,26.0,28.0,21545,109.0,127.0,1360,False,True,140,0.0,0.4812,0.2857,0.0096,0.4348,0.9583,1.0,2.2878,1.1139,1.4472,0.7143,-0.0974,0.5789,0,0,0,0,0,0,1
18139,741,755,1063504,1063527.0,64,31.0,6.0,7498,91.0,119.0,1358,True,False,70,0.8429,0.287,0.0714,0.0148,1.0,0.8333,0.0,1.8062,1.3979,0.699,-0.9286,-0.1875,0.1954,0,0,0,0,0,0,0
18140,625,632,249693,249742.0,180,10.0,26.0,21865,109.0,126.0,1364,False,True,100,0.9146,0.3462,0.5385,0.0052,0.7,1.0,1.0,2.2553,0.8451,1.415,0.4615,-0.084,0.6015,0,0,0,0,0,1,0
18141,1145,1157,1044255,1044283.0,213,20.0,23.0,23488,105.0,127.0,1358,False,True,40,0.2979,0.2702,0.7619,0.0117,0.8,0.8696,1.0,2.3284,1.2041,1.3222,0.2381,-0.106,0.6422,0,0,0,0,0,1,0
18142,1088,1096,3948212,3948253.0,59,7.0,10.0,6684,77.0,132.0,1690,True,False,70,0.3575,0.3878,0.9,0.0047,0.8571,1.0,1.0,1.7708,0.9031,1.0,0.1,-0.1158,0.1954,0,0,0,0,0,1,0
18143,1147,1175,920577,920619.0,79,35.0,37.0,10137,126.0,141.0,1387,False,True,40,0.2378,0.5849,0.7188,0.0125,0.7046,0.3158,0.0,1.8921,1.2305,1.1139,-0.2813,-0.0019,0.4399,0,0,0,0,0,0,1
18144,827,834,1188740,1188745.0,17,7.0,5.0,2127,97.0,125.0,1356,False,True,50,0.7882,0.2143,0.1429,0.0052,1.0,1.0,0.0,1.2305,0.8451,0.699,-0.8571,-0.1388,0.1499,0,0,0,1,0,0,0
18145,39,214,1970779,1970846.0,1499,137.5,131.5,155173,41.0,125.0,1358,False,True,40,0.0574,0.4237,0.3681,0.037849999999999995,0.6272,0.4114,0.0,3.817,2.0785,1.8261,-0.6319,-0.1855,1.0,0,0,1,0,0,0,0
18146,1308,1314,2629644,2629668.0,80,17.0,21.0,6684,95.0,117.0,1353,False,True,70,0.0768,0.5629,0.381,0.0065,0.6471,1.0,1.0,1.9031,0.9542,1.2305,0.6191,-0.1819,0.2901,0,0,0,0,0,0,1
18147,6,17,1388373,1388398.0,133,18.0,18.0,15483,97.0,132.0,1387,False,True,40,0.8792,0.2798,0.7333,0.0081,0.7333,1.0,1.0,2.1239,1.0414,1.2553,0.2667,-0.1212,0.3329,0,0,0,0,0,0,1
18148,39,193,1530040,1530225.0,1499,137.5,131.5,155173,38.0,141.0,1400,False,True,40,0.0557,0.5084,0.9745,0.037849999999999995,0.239,0.4157,1.0,4.0722,2.0785,2.1903,0.0255,-0.103,1.0,0,0,1,0,0,0,0
18149,1324,1330,1620686,1620708.0,132,35.0,39.0,13185,103.0,126.0,1687,True,False,80,0.0353,0.3846,0.1539,0.0053,0.2571,1.0,1.0,2.1206,0.9542,1.5911,0.8461,-0.1263,0.3882,0,0,0,0,0,0,1
18150,1065,1088,1005865,1005895.0,212,30.0,23.0,23925,84.0,127.0,1690,True,False,60,0.4106,0.3065,0.9546,0.0154,0.7,0.9565,1.0,2.3263,1.3222,1.3424,0.0454,-0.1524,0.7436,0,0,0,0,0,1,0
18151,955,960,1281918,1281928.0,17,8.0,4.0,2121,106.0,125.0,1360,False,True,50,0.5882,0.2878,0.5,0.0047,1.0,1.0,0.0,1.2305,0.9031,0.6021,-0.5,-0.1262,0.1417,0,0,0,1,0,0,0
18152,39,192,1512277,1512467.0,1499,137.5,131.5,155173,40.0,141.0,1402,False,True,40,0.0556,0.5347,0.9007,0.037849999999999995,0.2444,0.4379,1.0,4.113150000000001,2.0785,2.1703,0.0993,-0.0944,1.0,0,0,1,0,0,0,0
18153,39,210,260349,260396.0,1499,137.5,131.5,155173,42.0,126.0,1358,False,True,40,0.0574,0.413,0.3427,0.037849999999999995,0.6354,0.4823,0.0,3.7602,2.0785,1.7924,-0.6573,-0.1848,1.0,0,0,1,0,0,0,0
18154,16,26,1715283,1715307.0,84,13.0,14.0,4347,40.0,107.5,1356,True,False,70,0.0284,0.2619,0.6429,0.0066,0.6923,1.0,1.0,1.9243,0.9542,1.1461,0.3571,-0.35525,0.2359,0,1,0,0,0,0,0
18155,14,32,4860205,4860238.0,304,44.0,22.0,30269,82.0,124.0,1687,True,False,80,0.2024,0.5551,0.5882,0.0137,0.6136,0.9273,0.0,2.4885,1.3424,1.2787,-0.4118,-0.2476,0.8299,0,0,0,0,0,0,1
18156,1087,1103,1299250,1299257.0,161,15.0,20.0,19616,78.0,127.0,1687,True,False,80,0.3965,0.3,0.55,0.0059,0.6667,1.0,1.0,2.2068,1.0,1.301,0.45,-0.1645,0.3359,0,0,0,0,0,1,0
18157,1069,1090,2886302,2886367.0,128,26.0,16.0,15951,110.0,132.0,1360,True,False,80,0.4686,0.5256,0.9444,0.0125,0.8235,0.875,0.0,2.1072,1.2305,1.1461,-0.0556,-0.0536,0.5096,0,0,0,0,0,1,0
18158,41,212,1626575,1626636.0,1499,137.5,131.5,155173,38.0,124.0,1356,False,True,40,0.0605,0.4893,0.3785,0.037849999999999995,0.6387,0.4497,0.0,3.8135,2.0785,1.8195,-0.6215,-0.1917,1.0,0,0,1,0,0,0,0
18159,557,567,283416,283428.0,122,16.0,14.0,13996,78.0,116.0,1348,False,True,100,0.7808,0.2435,0.1429,0.0071,0.75,1.0,1.0,2.0828,1.0792,1.1461,0.8571,-0.2652,0.2901,1,0,0,0,0,0,0
18160,1120,1145,1009978,1009999.0,231,51.0,33.0,25096,106.0,126.0,1366,True,False,80,0.3264,0.4487,0.8125,0.0118,0.4848,0.8182,0.0,2.3636,1.2041,1.2553,-0.1875,-0.1149,0.7512,0,0,0,0,0,0,1
18161,893,1015,2829623,2829653.0,679,69.0,79.0,80754,110.0,132.0,1360,False,True,40,0.6637,0.3254,0.3333,0.0176,0.3103,0.8477,1.0,2.8998,1.3802,1.8129,0.6667,-0.0339,0.9999,0,0,0,0,0,0,1
18162,1067,1088,178723,178731.0,155,32.0,26.0,18671,82.0,118.0,1696,False,True,140,0.0047,0.4954,0.7059,0.013,0.6061,0.9394,1.0,2.1903,1.3424,1.4314,0.2941,-0.2395,0.7161,0,0,0,0,0,0,1
18163,1198,1208,106512,106519.0,170,21.0,24.0,20000,105.0,127.0,1366,False,True,140,0.2293,0.4531,0.3333,0.0059,0.381,1.0,1.0,2.2304,0.9031,1.3802,0.6667,-0.0894,0.3977,0,0,0,0,0,0,1
18164,96,172,712491,712528.0,1499,137.5,93.0,155173,115.0,135.0,1362,False,True,40,0.1443,0.6149,0.6098,0.037849999999999995,0.3204,0.5294,0.0,3.3813,1.8261,1.7324,-0.3902,-0.0705,1.0,0,0,1,0,0,0,0
18165,1563,1579,104337,104353.0,110,28.0,17.0,14982,100.0,148.0,1692,True,False,70,0.1324,0.5385,0.9375,0.0095,0.5714,0.9412,1.0,2.0414,1.2041,1.2041,0.0625,0.0073,0.3977,0,0,0,0,0,0,1
18166,1297,1308,1566617,1566638.0,677,19.0,60.0,7063,109.0,133.0,1353,False,True,40,0.2771,0.4054,0.2286,0.0077,0.6842,1.0,1.0,2.8162,1.1139,1.7781,0.7714,-0.0894,0.9708,0,0,0,0,0,0,1
18167,779,922,1338367,1338402.0,444,33.0,44.0,42686,129.0,149.0,1353,False,True,40,0.8612,0.1893,0.5172,0.0155,0.7576,0.9815,1.0,2.6474,1.3222,1.6233,0.4828,0.0344,0.9856,0,0,0,0,0,0,0
18168,1224,1232,4933878,4920024.5,66,12.0,10.0,12872,128.0,151.5,1387,False,True,40,0.2293,0.1806,1.0,0.0072,0.6667,1.0,0.5,1.8195,1.0,1.0,0.0,0.07875,0.2061,0,0,1,0,0,0,0
18169,1291,1308,15755,15765.0,78,12.0,13.0,7296,81.0,107.5,1358,True,False,140,0.1688,0.3462,0.5,0.0059,0.6667,1.0,1.0,1.8921,1.0,1.1139,0.5,-0.2701,0.204,0,0,0,0,0,1,0
18170,434,442,1679793,1679864.0,66,16.0,11.0,6133,93.0,124.0,1688,True,False,70,0.6637,0.2597,0.9231,0.0071,0.75,1.0,1.0,1.8195,1.0792,1.0414,0.0769,-0.1903,0.2739,0,0,0,0,0,1,0
18171,1575,1590,350893,350910.0,197,26.0,17.0,18654,71.0,124.0,1692,True,False,80,0.1183,0.3462,0.7647,0.0115,0.7308,1.0,0.0,2.2967,1.2787,1.2305,-0.2353,-0.2611,0.4779,0,0,0,0,0,1,0
18172,517,521,1313692,1313714.0,12,7.0,4.0,1585,116.0,141.0,1358,False,True,50,0.7158,0.2292,0.5714,0.0052,0.8571,1.0,0.0,1.0792,0.8451,0.6021,-0.4286,-0.0359,0.1384,0,0,0,1,0,0,0
18173,39,190,106615,106668.0,1499,137.5,117.0,155173,58.0,125.0,1360,False,True,40,0.0574,0.3901,0.3529,0.037849999999999995,0.6888,0.6087,0.0,3.6443,2.0785,1.7559,-0.6471,-0.1889,1.0,0,0,1,0,0,0,0
18174,39,187,141291,141311.0,1499,137.5,131.5,155173,40.0,124.0,1402,False,True,40,0.0585,0.4818,0.3721,0.037849999999999995,0.5909,0.4044,0.0,4.113150000000001,2.0785,2.1703,-0.6279,-0.0944,1.0,0,0,1,0,0,0,0
18175,547,588,2008592,2008620.0,209,44.0,27.0,22534,96.0,127.0,1364,False,True,40,0.8473,0.3939,0.8077,0.0198,0.5536,0.7037,0.0,2.3201,1.4314,1.2787,-0.1923,-0.1235,0.8355,0,0,0,0,0,1,0
18176,530,538,35152,35164.0,89,21.0,14.0,10646,111.0,128.0,1356,True,False,70,0.587,0.3965,0.3846,0.0077,0.5714,0.9286,1.0,1.9494,1.1139,1.1139,0.6154,-0.0703,0.2432,0,1,0,0,0,0,0
18177,516,528,1780323,1780475.0,116,24.0,18.0,14169,109.0,127.0,1360,False,True,40,0.0486,0.3278,0.625,0.0118,0.6667,1.0,1.0,2.0645,1.2041,1.2553,0.375,-0.0949,0.3241,0,0,0,0,0,0,1
18178,515,529,947849,947878.0,812,79.0,104.0,96340,103.0,140.0,1690,True,False,80,0.7772,0.5898,0.1035,0.0124,0.2575,0.9915,1.0,2.9207,1.3222,2.0086,0.8965,-0.0574,0.9905,0,0,0,0,0,0,1
18179,10,24,1809470,1809524.0,59,19.0,14.0,7151,102.0,124.0,1356,True,False,70,0.0384,0.3235,0.6471,0.0103,0.8947,0.6429,0.0,1.7708,1.2305,0.7782,-0.3529,-0.1262,0.2083,0,1,0,0,0,0,0
18180,1160,1168,403757,403767.0,68,8.0,20.0,7385,79.0,116.0,1356,True,False,140,0.2705,0.45,0.35,0.0052,0.875,1.0,1.0,1.8325,0.8451,1.301,0.65,-0.2874,0.2532,0,0,0,0,0,0,0
18181,41,193,2379116,2379129.0,994,137.5,118.0,103558,44.0,135.0,1400,False,True,40,0.0586,0.4891,0.3669,0.037849999999999995,0.2444,0.4444,1.0,2.9974,2.0785,1.8129,0.6331,-0.1773,1.0,0,0,1,0,0,0,0
18182,729,742,778465,778450.0,74,15.0,12.0,7241,81.0,110.0,1696,True,False,70,0.8881,0.2051,0.9231,0.0071,0.8,1.0,0.0,1.8692,1.0792,1.0792,-0.0769,-0.2279,0.2739,0,0,0,0,0,1,0
18183,109,181,2829521,2829590.0,395,109.0,43.0,46972,109.0,134.0,1360,False,True,40,0.1414,0.5322,0.0685,0.037849999999999995,0.4868,0.3261,0.0,2.5966,1.8633,1.2787,-0.9315,-0.0891,0.9966,0,0,1,0,0,0,0
18184,1051,1064,3928519,3928612.0,671,37.0,60.0,68349,55.0,125.0,1353,False,True,70,0.4896,0.305,0.3514,0.0162,0.4643,1.0,1.0,2.8267,1.3424,1.7559,0.6486,-0.2035,0.9831,0,0,0,0,0,0,1
18185,320,329,4933878,4920024.5,57,17.0,10.0,6884,89.0,126.0,1360,True,False,100,0.472,0.4,1.0,0.0081,0.6471,1.0,0.5,1.7559,1.0414,1.0,0.0,-0.1916,0.204,0,0,0,0,0,1,0
18186,1268,1279,3980733,3980769.0,74,11.0,12.0,10855,122.0,142.0,1360,False,True,40,0.4484,0.4271,1.0,0.0073,0.7273,1.0,0.5,1.8692,1.0,1.0792,0.0,0.07875,0.2061,0,0,0,0,0,0,1
18187,1065,1075,3976070,3976080.0,49,10.0,10.0,5546,99.0,124.0,1624,True,False,70,0.7222,0.35,0.8,0.0068,0.8,1.0,0.0,1.6902,1.0,0.9031,-0.2,-0.1646,0.1852,0,0,0,0,0,0,1
18188,1372,1378,2886302,2886367.0,67,12.0,15.0,6091,81.0,109.0,1692,True,False,70,0.0047,0.4667,0.1667,0.0059,0.6667,1.0,1.0,1.8261,0.9031,1.1761,0.8333,-0.2663,0.2288,0,0,0,0,0,0,1
18189,129,140,2410724,2410794.0,659,68.0,33.0,155173,115.0,135.0,1300,False,True,40,0.1817,0.4457,0.6842,0.0148,0.3065,0.7273,1.0,2.8195,1.301,1.4914,0.3158,-0.034,0.9998,0,0,0,0,0,0,1
18190,1038,1047,779144,779308.0,108,13.0,20.0,13334,109.0,127.0,1387,False,True,40,0.2518,0.3278,0.35,0.0066,0.6923,1.0,1.0,2.0334,0.9542,1.301,0.65,-0.0881,0.3068,0,0,0,0,0,0,1
18191,99,115,203973,203987.0,139,28.0,17.0,16498,102.0,134.0,1356,True,False,70,0.1593,0.5718,0.5789,0.0118,0.5714,0.6471,0.0,2.143,1.2041,1.0414,-0.4211,-0.1153,0.3494,0,0,0,0,0,0,1
18192,507,521,2377039,2377320.0,54,23.0,6.0,6299,115.0,140.0,1362,True,False,60,0.7694,0.2273,0.1364,0.0161,1.0,0.8333,0.0,1.7324,1.3424,0.7782,-0.8636,-0.011,0.1715,0,0,0,0,0,0,0
18193,39,218,2627229,2627391.0,1499,137.5,29.0,155173,45.0,119.0,1358,False,True,40,0.0574,0.4654,0.3821,0.037849999999999995,0.3636,0.5824,0.0,3.8058,2.0785,1.8129,-0.6279,-0.1874,1.0,0,0,1,0,0,0,0
18194,1287,1296,1757997,1758011.0,105,18.0,14.0,11560,79.0,127.0,1362,False,True,140,0.4086,0.2988,0.4286,0.0096,0.7308,1.0,1.0,2.0212,1.1139,1.1461,0.5714,-0.1893,0.3097,0,0,0,0,0,0,1
18195,828,837,1804039,1804048.0,38,9.0,8.0,4108,102.0,135.0,1690,True,False,60,0.76,0.3214,0.875,0.0041,0.7778,1.0,0.0,1.5798,0.8451,0.9031,-0.125,-0.1124,0.1696,0,0,0,0,0,1,0
18196,733,740,335177,335188.0,56,10.0,8.0,6651,91.0,132.0,1686,True,False,100,0.9585,0.2556,0.6667,0.0047,0.9,1.0,1.0,1.7482,0.9031,0.9031,0.3333,-0.1353,0.2018,1,0,0,0,0,0,0
18197,1069,1103,90910,90937.0,463,34.0,20.0,53525,119.0,135.0,1360,False,True,140,0.3658,0.4294,0.7391,0.0169,0.6765,0.85,0.0,2.6656,1.3617,1.2305,-0.2609,-0.0292,0.9648,0,0,0,0,0,0,1
18198,615,623,143523,143544.0,208,24.0,15.0,22124,111.0,134.0,1650,True,False,69,0.9808,0.4143,0.5,0.0089,0.875,0.9333,0.0,2.3181,1.1761,1.1461,-0.5,-0.0524,0.417,0,0,0,0,0,1,0
18199,1643,1681,2939205,2939222.0,461,53.0,46.0,49848,77.0,110.0,1694,True,False,70,0.105,0.5236,0.5185,0.0115,0.3939,0.931,1.0,2.6628,1.2305,1.6233,0.4815,-0.2703,0.9648,0,0,0,0,0,1,0
18200,539,547,1248676,1248687.0,64,10.0,11.0,7279,104.0,127.0,1622,True,False,70,0.8659,0.2159,0.7273,0.0049,0.8,1.0,1.0,1.8062,0.9031,1.0414,0.2727,-0.1112,0.1934,0,0,0,0,0,0,1
18201,989,996,1099506,1099516.0,119,29.0,27.0,14838,116.0,140.0,1362,False,True,40,0.5205,0.4347,0.2528,0.0125,0.7097,0.8095,1.0,2.0756,1.2305,1.3617,0.7473,-0.0139,0.266,0,0,0,0,0,0,1
18202,1037,1055,548929,548953.0,194,23.0,18.0,17363,84.0,117.0,1360,True,False,100,0.6613,0.3647,0.7222,0.0096,0.5652,1.0,1.0,2.2878,1.1139,1.2553,0.2778,-0.2587,0.5029,1,0,0,0,0,0,0
18203,1034,1045,2829644,2829623.0,114,15.0,12.0,11803,84.0,132.0,1694,True,False,80,0.6638,0.2083,0.75,0.0053,0.5,1.0,1.0,2.0569,0.9542,1.0792,0.25,-0.1723,0.2432,0,0,0,0,0,1,0
18204,1245,1254,2533145,2533151.0,184,15.0,24.0,17363,106.0,126.0,1358,True,False,40,0.1489,0.375,0.625,0.0074,0.6667,1.0,1.0,2.2648,1.0,1.3802,0.375,-0.0924,0.3601,0,0,0,0,0,1,0
18205,41,212,1700480,1700639.0,1499,137.5,131.5,155173,41.0,124.0,1356,False,True,40,0.0604,0.4563,0.3785,0.037849999999999995,0.6223,0.4114,0.0,3.8247,2.0785,1.8261,-0.6215,-0.1908,1.0,0,0,1,0,0,0,0
18206,1324,1333,1620649,1620667.0,110,17.0,24.0,12413,111.0,133.0,1354,False,True,40,0.0325,0.3643,0.375,0.0044,0.3529,1.0,1.0,2.0414,0.7782,1.3802,0.625,-0.0536,0.2792,0,0,0,0,0,0,1
18207,41,212,2978904,2978933.0,1499,137.5,131.5,155173,42.0,124.0,1356,False,True,40,0.0605,0.4081,0.3873,0.037849999999999995,0.8649,0.5191,0.0,3.7655,2.0785,1.8389,-0.6127,-0.175,1.0,0,0,1,0,0,0,0
18208,1395,1409,344819,344829.0,176,24.0,15.0,17836,65.0,126.0,1688,True,False,140,0.3688,0.3385,0.9333,0.0088,0.75,0.9333,1.0,2.2455,1.1761,1.1761,0.0667,-0.2395,0.3509,0,0,0,0,0,1,0
18209,1084,1096,1846280,1846289.0,134,25.0,34.0,14471,91.0,126.0,1353,True,False,60,0.3877,0.2441,0.2941,0.0066,0.36,1.0,1.0,2.1271,0.9542,1.5315,0.7059,-0.1705,0.3419,1,0,0,0,0,0,0
18210,96,172,86815,86886.0,695,137.5,117.0,83716,119.0,141.0,1360,False,True,40,0.1976,0.7306,0.6304,0.037849999999999995,0.3413,0.8682,1.0,2.8488,1.9395,1.5051,0.3696,-0.0019,1.0,0,0,0,0,0,1,0
18211,1219,1228,1569522,1569536.0,60,8.0,8.0,775,120.0,141.0,1358,False,True,40,0.2461,0.3571,0.8,0.0059,0.75,1.0,0.0,1.7781,0.9031,0.9031,-0.2,0.0085,0.1773,0,0,0,0,0,0,1
18212,462,472,51943,51952.0,83,29.0,11.0,10784,114.0,141.0,1360,True,False,40,0.6985,0.4479,0.16,0.0206,0.9643,0.3529,0.0,1.9191,1.4472,0.4771,-0.84,-0.0137,0.1773,0,0,0,0,0,1,0
18213,621,627,1084661,1084680.0,137,10.0,24.0,17621,121.0,143.0,1360,False,True,100,0.9575,0.4545,0.3636,0.0052,0.7,1.0,1.0,2.1367,0.8451,1.3424,0.6364,0.0272,0.4057,1,0,0,0,0,0,0
18214,1368,1378,4933878,4920024.5,81,13.0,17.0,7263,73.0,125.0,1646,True,False,80,0.0302,0.3056,0.5294,0.0055,0.6923,1.0,1.0,1.9085,0.9542,1.2305,0.4706,-0.2435,0.2699,0,0,0,0,0,1,0
18215,1677,1688,1211332,1211367.0,50,12.0,10.0,4385,35.0,107.5,1692,True,False,70,0.0047,0.2556,0.8,0.0059,0.6667,1.0,0.0,1.699,1.0,1.0,-0.2,-0.35525,0.2061,0,0,0,0,0,1,0
18216,827,836,787061,787015.0,55,13.0,6.0,5695,87.0,111.0,1694,True,False,80,0.0369,0.2143,0.5714,0.0083,0.9286,1.0,0.0,1.7404,1.1461,0.7782,-0.4286,-0.2035,0.1892,0,0,0,0,0,1,0
18217,919,928,1301932,1301945.0,16,5.0,4.0,1961,109.0,132.0,1358,False,True,50,0.6162,0.2,0.8,0.0022,1.0,1.0,0.0,1.2041,0.699,0.6021,-0.2,-0.079,0.1322,0,0,0,1,0,0,0
18218,625,631,625496,625516.0,162,18.0,20.0,20778,77.0,127.0,1364,False,True,100,0.9135,0.2109,0.5,0.0125,0.9444,1.0,1.0,2.2095,1.2305,1.301,0.5,-0.1436,0.3977,0,0,0,0,0,1,0
18219,49,61,949136,949144.0,95,13.0,9.0,9704,80.0,118.0,1358,True,False,70,0.0747,0.2429,0.9,0.0074,0.7368,1.0,0.0,1.9777,1.0,0.9542,-0.1,-0.2654,0.2469,0,0,0,0,0,1,0
18220,1619,1637,769086,769100.0,119,20.0,14.0,16217,64.0,141.0,1656,True,False,80,0.0,0.3462,0.8461,0.0066,0.55,0.9286,1.0,2.0756,1.0414,1.1139,0.1539,-0.2052,0.257,0,0,0,0,0,1,0
18221,1673,1687,779144,779308.0,240,19.0,30.0,23817,96.0,125.0,1692,True,False,70,0.0024,0.2361,0.1667,0.0055,0.3704,1.0,1.0,2.3802,0.9542,1.4771,0.8333,-0.1262,0.633,0,0,0,0,0,0,1
18222,109,181,356611,356625.0,539,118.0,54.0,68416,115.0,135.0,1360,False,True,40,0.1621,0.4891,0.197,0.037849999999999995,0.7707,0.3514,0.0,2.7324,1.8573,1.3222,-0.803,-0.0171,0.9917,0,0,0,0,0,0,1
18223,1427,1455,1748216,1748249.0,81,15.0,7.0,8995,78.0,116.0,1650,True,False,69,0.2318,0.3155,0.4286,0.0083,0.9333,0.5714,0.0,1.9085,1.1461,0.6021,-0.5714,-0.2145,0.1892,0,0,0,0,1,0,0
18224,816,824,818584,818589.0,32,9.0,6.0,3772,117.0,135.0,1358,False,True,50,0.7894,0.625,0.5,0.0059,0.8889,1.0,0.0,1.5051,0.9031,0.7782,-0.5,-0.049,0.1773,0,0,0,1,0,0,0
18225,871,883,1810559,1810705.0,79,19.0,15.0,9643,84.0,124.0,1690,True,False,60,0.8331,0.2444,0.1333,0.0083,0.7407,1.0,1.0,1.8976,1.1461,1.1761,0.8667,-0.1744,0.2288,0,0,0,0,0,1,0
18226,41,189,1594534,1595347.0,1499,29.0,131.5,155173,42.0,126.0,1402,False,True,40,0.0556,0.5673,0.8969,0.0079,0.2914,0.4177,1.0,3.0402,1.1139,2.2175,0.1031,-0.1034,1.0,0,0,1,0,0,0,0
18227,902,936,1658742,1658769.0,129,18.0,17.0,15000,88.0,124.0,1666,True,False,100,0.8111,0.2451,0.7059,0.0102,0.9444,1.0,1.0,2.1106,1.2305,1.2305,0.2941,-0.1694,0.3419,0,0,0,0,0,1,0
18228,345,355,560425,560445.0,62,12.0,12.0,8235,110.0,135.0,1360,False,True,140,0.5443,0.4818,0.5,0.0059,0.6667,1.0,1.0,1.7924,0.9031,1.0792,0.5,-0.0576,0.204,0,0,0,0,0,0,1
18229,41,215,1704636,1704704.0,1499,137.5,127.0,155173,43.0,124.0,1358,False,True,40,0.0574,0.4594,0.3864,0.037849999999999995,0.6354,0.5379,0.0,3.8375,2.0785,1.8325,-0.6136,-0.1888,1.0,0,0,1,0,0,0,0
18230,1075,1084,1664446,1664455.0,194,17.0,25.0,20512,86.0,127.0,1687,True,False,140,0.4564,0.2467,0.5,0.0071,0.6471,1.0,1.0,2.2878,1.0792,1.3979,0.5,-0.1794,0.4138,0,0,0,0,0,0,1
18231,526,537,1248833,1248844.0,102,14.0,14.0,10855,87.0,132.0,1688,True,False,60,0.6402,0.3636,0.7857,0.0065,0.7857,1.0,1.0,2.0086,1.0414,1.1461,0.2143,-0.1317,0.2712,0,0,0,0,0,1,0
18232,41,214,1615921,1615991.0,1499,137.5,131.5,155173,38.0,124.0,1358,False,True,40,0.0604,0.4441,0.3918,0.037849999999999995,0.5742,0.4545,0.0,3.8197,2.0785,1.8195,-0.6082,-0.1924,1.0,0,0,1,0,0,0,0
18233,1588,1613,4348250,4348321.0,1499,137.5,131.5,155173,107.0,124.0,1692,True,False,70,0.0972,0.3889,0.8372,0.0118,0.14,0.9889,1.0,3.5097,1.2041,2.1673,0.1628,-0.0851,1.0,0,0,0,0,0,0,1
18234,719,927,4615178,4615208.0,1499,137.5,131.5,155173,78.0,141.0,1358,False,True,100,0.6401,0.7602499999999999,0.2062,0.037849999999999995,0.9343,0.5341,0.0,3.94,2.0785,2.143,-0.7938,-0.1511,1.0,0,0,0,0,0,1,0
18235,1272,1285,1379196,1379206.0,114,16.0,13.0,10888,71.0,127.0,1696,True,False,60,0.7094,0.2727,0.8889,0.0095,0.9412,0.9231,1.0,2.0569,1.2041,1.0792,0.1111,-0.1709,0.2384,0,0,0,0,0,1,0
18236,41,211,1775604,1775675.0,1499,137.5,131.5,155173,38.0,124.0,1356,False,True,40,0.0605,0.4627,0.3823,0.037849999999999995,0.6196,0.5224,0.0,3.8084,2.0785,1.8129,-0.6176,-0.1926,1.0,0,0,1,0,0,0,0
18237,1610,1618,1589431,1589443.0,88,10.0,13.0,7990,64.0,107.5,1690,True,False,70,0.0192,0.2656,0.5385,0.0052,0.7,1.0,1.0,1.9445,0.8451,1.1139,0.4615,-0.35525,0.1965,1,0,0,0,0,0,0
18238,767,778,3283148,3283163.0,62,12.0,12.0,6793,86.0,127.0,1373,False,True,40,0.8982,0.2339,0.6667,0.0058,0.6667,1.0,1.0,1.7924,0.9031,1.0792,0.3333,-0.1776,0.2018,0,0,0,0,0,0,1
18239,797,804,4383746,4383776.0,85,19.0,11.0,9136,90.0,127.0,1364,True,False,80,0.7355,0.2619,0.9091,0.0088,0.6842,1.0,0.0,1.9294,1.0792,1.0414,-0.0909,-0.1847,0.2173,0,0,0,0,0,1,0
18240,625,635,2086004,2086116.0,794,68.0,94.0,81625,94.0,134.0,1364,False,True,100,0.9106,0.3681,0.1058,0.0081,0.1471,1.0,1.0,2.8998,1.0414,1.9191,0.8942,-0.1205,0.9993,0,0,0,0,0,0,1
18241,39,71,4933878,969911.0,1244,85.0,62.0,155173,91.0,132.0,1354,True,False,70,0.0556,0.4647,0.16,0.0236,0.4384,0.913,0.0,3.0931,1.5051,1.7924,-0.84,-0.1504,1.0,0,1,0,0,0,0,0
