Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HouseAge,YearsSinceRemod,TotalBath,TotalPorchSF,TotalSF,OverallQual_SF
1052,20,RL,103.0,11175.0,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1316,1316,GasA,Ex,Y,SBrkr,1316,0,0,1316.0,0,0,2,0,3,1,Gd,6,Typ,1,Attchd,2007.0,Fin,2,440,TA,TA,Y,0,20,0,0,0,0,Missing,Missing,Missing,0,10,2007,New,Partial,200141,0,0,2.0,20,2632,9212.0
1053,60,RL,100.0,9500.0,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,6,6,1964,1978,Gable,CompShg,VinylSd,VinylSd,272.0,TA,TA,CBlock,TA,TA,No,Rec,442,Unf,0,374,816,GasA,TA,Y,SBrkr,1127,850,0,1977.0,0,1,1,1,4,1,TA,9,Typ,1,Attchd,1964.0,RFn,2,540,TA,TA,Y,0,52,0,0,0,0,Missing,GdPrv,Missing,0,6,2007,WD,Normal,165000,43,29,2.0,52,2793,11862.0
1054,20,RL,68.0,8562.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,5,6,1957,2002,Hip,CompShg,HdBoard,HdBoard,145.0,TA,TA,CBlock,TA,TA,Av,Rec,383,Unf,0,833,1216,GasA,Ex,Y,FuseA,1526,0,0,1526.0,0,0,1,0,4,1,TA,7,Min2,1,Basment,1957.0,Unf,1,364,TA,TA,Y,116,78,0,0,0,0,Missing,Missing,Missing,0,5,2010,WD,Normal,144500,53,8,1.0,78,2742,7630.0
1055,60,RL,90.0,11367.0,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,210.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,932,Unf,0,133,1065,GasA,Ex,Y,SBrkr,1091,898,0,1989.0,1,0,2,1,3,1,Gd,7,Typ,1,Attchd,2002.0,Fin,2,586,TA,TA,Y,199,60,0,0,0,0,Missing,Missing,Missing,0,11,2006,WD,Normal,255000,4,4,3.5,60,3054,15912.0
1056,20,RL,104.0,11361.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,160.0,TA,TA,CBlock,Gd,TA,No,ALQ,644,Unf,0,549,1193,GasA,TA,Y,SBrkr,1523,0,0,1523.0,0,1,2,0,3,1,TA,7,Typ,1,Attchd,1976.0,Fin,2,478,TA,TA,Y,0,0,0,0,189,0,Missing,MnPrv,Missing,0,5,2008,COD,Abnorml,180000,32,32,2.5,189,2716,9138.0
1057,120,RL,43.0,7052.0,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,659,Unf,0,705,1364,GasA,Ex,Y,SBrkr,1364,0,0,1364.0,1,0,2,0,2,1,Gd,6,Typ,1,Attchd,2005.0,RFn,2,484,TA,TA,Y,192,36,0,0,0,0,Missing,Missing,Missing,0,6,2006,WD,Normal,185850,1,1,3.0,36,2728,9548.0
1058,60,RL,69.0,17673.5,Pave,Missing,IR2,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,6,1994,1994,Gable,CompShg,HdBoard,HdBoard,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,595,Unf,0,378,973,GasA,Ex,Y,SBrkr,979,871,0,1850.0,0,0,2,1,3,1,Gd,7,Typ,1,BuiltIn,1994.0,Fin,2,467,TA,TA,Y,168,98,0,0,0,0,Missing,Missing,Missing,0,1,2009,WD,Normal,248000,15,15,2.5,98,2823,12950.0
1059,60,RL,96.0,11308.0,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,154.0,Ex,TA,PConc,Ex,TA,Av,GLQ,936,Unf,0,168,1104,GasA,Ex,Y,SBrkr,1130,1054,0,2184.0,1,0,2,1,3,1,Ex,10,Typ,1,Attchd,2008.0,Fin,3,836,TA,TA,Y,0,102,0,0,0,0,Missing,Missing,Missing,0,7,2009,WD,Normal,335000,1,1,3.5,102,3288,19656.0
1060,50,RL,69.0,11275.0,Pave,Missing,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,6,7,1932,1950,Gable,CompShg,MetalSd,MetalSd,480.0,TA,TA,CBlock,TA,TA,Mn,Rec,297,LwQ,557,0,854,GasA,TA,Y,SBrkr,1096,895,0,1991.0,0,0,1,1,3,1,TA,7,Typ,1,Detchd,1977.0,Unf,2,432,TA,Fa,Y,0,0,19,0,0,0,Missing,Missing,Missing,0,3,2007,WD,Normal,220000,75,57,1.5,19,2845,11946.0
1061,120,RL,41.0,4920.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2001,2001,Gable,CompShg,CemntBd,CmentBd,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,616,Unf,0,722,1338,GasA,Ex,Y,SBrkr,1338,0,0,1338.0,1,0,2,0,2,1,Gd,6,Typ,0,Attchd,2001.0,Fin,2,582,TA,TA,Y,0,0,170,0,0,0,Missing,Missing,Missing,0,4,2010,WD,Normal,213500,9,9,3.0,170,2676,10704.0
1062,30,C (all),120.0,17673.5,Grvl,Missing,Reg,Low,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,4,1935,1950,Gable,CompShg,MetalSd,MetalSd,0.0,Fa,TA,CBlock,TA,TA,No,Unf,0,Unf,0,894,894,GasA,TA,Y,SBrkr,894,0,0,894.0,0,0,1,0,2,1,TA,6,Typ,0,Detchd,1994.0,RFn,3,1248,TA,TA,Y,0,20,0,0,0,0,Missing,Missing,Shed,560,8,2008,ConLD,Normal,81000,73,58,1.0,20,1788,2682.0
1063,190,RM,85.0,13600.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,5,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,662,662,GasA,TA,N,SBrkr,1422,915,0,2337.0,0,0,2,0,5,2,TA,10,Min2,0,Detchd,1945.0,Unf,2,560,TA,TA,Y,0,57,0,0,0,0,Missing,Missing,Missing,0,9,2007,WD,Normal,90000,107,57,2.0,57,2999,11685.0
1064,30,RM,50.0,6000.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,6,1925,1980,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,397,Unf,0,706,1103,GasA,Gd,Y,SBrkr,1103,0,0,1103.0,0,0,1,0,2,1,Gd,5,Typ,1,Detchd,1976.0,Unf,2,440,TA,TA,Y,166,120,0,0,0,0,Missing,MnPrv,Missing,0,7,2006,WD,Normal,110500,81,26,1.0,120,2206,6618.0
1065,20,RL,69.0,11000.0,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,200.0,TA,TA,CBlock,TA,TA,Mn,BLQ,740,Rec,230,184,1154,GasA,Ex,Y,SBrkr,1154,0,0,1154.0,0,0,1,1,3,1,TA,6,Typ,1,Attchd,1966.0,RFn,2,480,TA,TA,Y,0,58,0,0,0,0,Missing,MnPrv,Missing,0,11,2009,WD,Normal,154000,43,43,1.5,58,2308,5770.0
1066,60,RL,80.0,14000.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1201,Unf,0,105,1306,GasA,Ex,Y,SBrkr,1306,954,0,2260.0,1,0,2,1,3,1,Gd,7,Typ,0,Attchd,1996.0,RFn,2,533,TA,TA,Y,296,44,0,0,0,0,Missing,Missing,Missing,0,4,2010,WD,Normal,328000,14,13,3.5,44,3566,15820.0
1067,60,RL,59.0,7837.0,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,7,1993,1994,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,799,799,GasA,Gd,Y,SBrkr,799,772,0,1571.0,0,0,2,1,3,1,TA,7,Typ,1,Attchd,1993.0,RFn,2,380,TA,TA,Y,0,40,0,0,0,0,Missing,Missing,Missing,0,5,2009,WD,Normal,178000,16,15,2.5,40,2370,9426.0
1068,60,RL,80.0,9760.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,360.0,TA,TA,CBlock,TA,TA,Gd,GLQ,674,LwQ,106,0,780,GasA,TA,Y,SBrkr,798,813,0,1611.0,1,0,1,1,4,1,TA,7,Typ,0,Attchd,1964.0,RFn,2,442,TA,TA,Y,328,128,0,0,189,0,Missing,Missing,Missing,0,6,2008,WD,Normal,167900,44,44,2.5,317,2391,9666.0
1069,160,RM,42.0,3964.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,6,4,1973,1973,Gable,CompShg,CemntBd,CmentBd,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,837,Unf,0,105,942,GasA,Gd,Y,SBrkr,1291,1230,0,2521.0,1,0,2,1,5,1,TA,10,Maj1,1,Attchd,1973.0,Fin,2,576,TA,TA,Y,728,20,0,0,0,0,Missing,GdPrv,Missing,0,6,2006,WD,Normal,151400,33,33,3.5,20,3463,15126.0
1070,45,RL,60.0,9600.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Unf,5,7,1949,2003,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,ALQ,220,Unf,0,625,845,GasA,TA,Y,SBrkr,893,0,0,893.0,0,1,1,0,2,1,Gd,4,Typ,0,Detchd,1985.0,Unf,2,576,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,5,2007,WD,Normal,135000,58,4,1.5,0,1738,4465.0
1071,20,RL,72.0,10152.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,MetalSd,MetalSd,120.0,TA,TA,CBlock,TA,TA,No,BLQ,586,Unf,0,462,1048,GasA,TA,Y,SBrkr,1048,0,0,1048.0,1,0,1,0,3,1,TA,6,Typ,0,Attchd,1956.0,Unf,1,286,TA,TA,Y,0,20,0,0,192,0,Missing,Missing,Missing,0,6,2007,WD,Normal,135000,51,51,2.0,212,2096,5240.0
1072,60,RL,78.0,11700.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Rec,298,Unf,0,429,727,GasA,Ex,Y,SBrkr,829,727,0,1556.0,0,0,1,1,4,1,TA,8,Typ,0,Attchd,1968.0,Unf,2,441,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,5,2009,WD,Normal,154000,41,41,1.5,0,2283,9336.0
1073,50,RL,50.0,7585.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,Fa,Fa,Mn,Unf,0,Unf,0,810,810,GasA,Fa,Y,FuseA,1002,454,0,1456.0,1,1,1,0,4,1,TA,7,Typ,1,Detchd,1954.0,Unf,1,280,TA,TA,P,0,0,0,0,0,0,Missing,Missing,Missing,0,8,2006,WD,Normal,91500,58,56,2.5,0,2266,7280.0
1074,60,RL,75.0,7950.0,Pave,Missing,IR1,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,6,1977,1977,Hip,CompShg,HdBoard,Plywood,140.0,TA,TA,CBlock,TA,TA,No,BLQ,535,Unf,0,155,690,GasA,TA,Y,SBrkr,698,728,0,1426.0,0,0,1,1,3,1,TA,6,Typ,0,Attchd,1977.0,Fin,2,440,TA,TA,Y,252,0,0,0,0,0,Missing,MnPrv,Missing,0,7,2009,WD,Normal,159500,32,32,1.5,0,2116,8556.0
1075,20,RL,74.0,8556.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1240,1240,GasA,Ex,Y,SBrkr,1240,0,0,1240.0,0,0,2,0,2,1,Gd,5,Typ,0,Attchd,2006.0,RFn,3,826,TA,TA,Y,140,93,0,0,0,0,Missing,Missing,Missing,0,5,2007,WD,Normal,194000,1,1,2.0,93,2480,8680.0
1076,70,RL,75.0,13125.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,6,1940,1984,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,BLQ,410,Unf,0,390,800,GasA,TA,Y,SBrkr,960,780,0,1740.0,0,0,1,1,3,1,TA,6,Typ,2,Attchd,1940.0,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,7,2007,CWD,Normal,219500,67,23,1.5,0,2540,12180.0
1077,50,RL,60.0,10800.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1936,1989,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,Fa,TA,No,ALQ,626,Unf,0,170,796,GasA,Gd,Y,SBrkr,1096,370,0,1466.0,0,1,2,0,3,1,Gd,7,Min1,1,Attchd,1950.0,Unf,2,566,TA,TA,Y,436,21,0,0,0,0,Missing,Missing,Shed,500,4,2006,WD,Normal,170000,70,17,2.5,21,2262,7330.0
1078,20,RL,69.0,15870.0,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,VinylSd,Plywood,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,75,Rec,791,230,1096,GasA,Ex,Y,SBrkr,1096,0,0,1096.0,1,0,1,0,3,1,TA,6,Typ,0,Attchd,1969.0,Fin,1,299,TA,TA,Y,240,32,0,0,0,0,Missing,Missing,Missing,0,3,2006,WD,Abnorml,138800,37,37,2.0,32,2192,5480.0
1079,120,RM,37.0,4435.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,169.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,662,Unf,0,186,848,GasA,Ex,Y,SBrkr,848,0,0,848.0,1,0,1,0,1,1,Gd,3,Typ,1,Attchd,2004.0,RFn,2,420,TA,TA,Y,140,0,0,0,0,0,Missing,Missing,Missing,0,5,2006,WD,Normal,155900,2,2,2.0,0,1696,5088.0
1080,20,RL,65.0,8775.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,GLQ,495,Unf,0,495,990,GasA,Gd,Y,SBrkr,990,0,0,990.0,0,0,1,0,3,1,TA,5,Typ,0,Attchd,1996.0,Unf,1,299,TA,TA,Y,0,64,0,0,0,0,Missing,Missing,Missing,0,4,2007,WD,Normal,126000,13,13,1.0,64,1980,4950.0
1081,20,RL,80.0,11040.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1971,2004,Gable,CompShg,VinylSd,VinylSd,144.0,Gd,Gd,CBlock,TA,TA,No,ALQ,656,Unf,0,602,1258,GasA,Ex,Y,SBrkr,1258,0,0,1258.0,0,1,2,0,3,1,Gd,5,Typ,0,Attchd,1971.0,RFn,2,528,TA,TA,Y,55,0,0,216,0,0,Missing,Missing,Missing,0,10,2008,COD,Abnorml,145000,37,4,2.5,216,2516,7548.0
1082,20,RL,75.0,7500.0,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,No,ALQ,824,Unf,0,216,1040,GasA,Fa,Y,SBrkr,1040,0,0,1040.0,1,0,1,1,3,1,TA,5,Typ,0,Attchd,1963.0,Fin,1,308,TA,TA,Y,0,0,220,0,0,0,Missing,MnPrv,Missing,0,6,2010,WD,Normal,133000,47,47,2.5,220,2080,5200.0
1083,20,RL,70.0,8749.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,100.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1459,1459,GasA,Ex,Y,SBrkr,1459,0,0,1459.0,0,0,2,0,3,1,Gd,6,Typ,1,Attchd,2002.0,RFn,2,527,TA,TA,Y,192,39,0,0,0,0,Missing,Missing,Missing,0,9,2007,WD,Normal,192000,5,5,2.0,39,2918,10213.0
1084,20,RL,80.0,8800.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Hip,CompShg,HdBoard,HdBoard,425.0,TA,TA,CBlock,TA,TA,No,BLQ,553,Unf,0,698,1251,GasA,TA,Y,SBrkr,1251,0,0,1251.0,1,0,1,0,3,1,TA,6,Typ,2,Attchd,1964.0,RFn,1,461,TA,TA,Y,0,116,0,0,0,0,Missing,MnPrv,Shed,700,3,2006,WD,Normal,160000,42,42,2.0,116,2502,7506.0
1085,60,RL,69.0,13031.0,Pave,Missing,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,PConc,Gd,TA,No,ALQ,592,Unf,0,99,691,GasA,Gd,Y,SBrkr,691,807,0,1498.0,0,0,2,1,3,1,TA,6,Typ,1,Attchd,1995.0,Fin,2,409,TA,TA,Y,315,44,0,0,0,0,Missing,Missing,Missing,0,7,2006,WD,Normal,187500,11,10,2.5,44,2189,8988.0
1086,85,RL,73.0,9069.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,747,Unf,0,189,936,GasA,Ex,Y,SBrkr,996,0,0,996.0,1,0,1,0,2,1,Gd,5,Typ,0,Attchd,1992.0,Unf,2,564,TA,TA,Y,120,0,0,0,0,0,Missing,Missing,Missing,0,4,2010,WD,Normal,147000,18,18,2.0,0,1932,5976.0
1087,160,RM,69.0,1974.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,0.0,TA,TA,CBlock,TA,TA,No,BLQ,334,Unf,0,212,546,GasA,TA,Y,SBrkr,546,546,0,1092.0,0,0,1,1,3,1,TA,6,Typ,0,Attchd,1973.0,RFn,1,286,TA,TA,Y,120,96,0,0,0,0,Missing,Missing,Missing,0,5,2010,WD,Normal,83500,37,37,1.5,96,1638,4368.0
1088,60,FV,85.0,10574.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1082,1082,GasA,Ex,Y,SBrkr,1082,871,0,1953.0,0,0,2,1,3,1,Gd,9,Typ,1,Attchd,2005.0,RFn,3,1043,TA,TA,Y,160,50,0,0,0,0,Missing,Missing,Missing,0,5,2009,WD,Normal,252000,4,3,2.5,50,3035,15624.0
1089,160,RM,24.0,2522.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,970,970,GasA,Ex,Y,SBrkr,970,739,0,1709.0,0,0,2,0,3,1,Gd,7,Maj1,0,Detchd,2004.0,Unf,2,380,TA,TA,Y,0,40,0,0,0,0,Missing,Missing,Missing,0,4,2006,WD,Normal,137500,2,2,2.0,40,2679,11963.0
1090,120,FV,37.0,3316.0,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1039,Unf,0,208,1247,GasA,Ex,Y,SBrkr,1247,0,0,1247.0,1,0,1,1,1,1,Gd,4,Typ,1,Attchd,2005.0,Fin,2,550,TA,TA,Y,0,84,0,0,0,0,Missing,Missing,Missing,0,4,2006,WD,Normal,197000,1,1,2.5,84,2494,9976.0
1091,90,RL,60.0,8544.0,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,BrkFace,BrkFace,0.0,TA,TA,Slab,Missing,Missing,Missing,Missing,0,Missing,0,0,42,Wall,Fa,N,FuseA,1040,0,0,1040.0,0,0,2,0,2,2,TA,6,Typ,0,Detchd,1987.0,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,6,2009,WD,Normal,92900,59,59,2.0,0,1082,3120.0
1092,160,FV,24.0,2160.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,212.0,Gd,TA,PConc,Gd,TA,No,BLQ,510,Unf,0,90,600,GasA,Ex,Y,SBrkr,624,628,0,1252.0,1,0,2,1,2,1,Gd,4,Typ,0,Detchd,1999.0,Unf,2,462,TA,TA,Y,0,48,0,0,0,0,Missing,Missing,Missing,0,3,2008,WD,Normal,160000,9,8,3.5,48,1852,8764.0
1093,50,RL,60.0,8400.0,Pave,Missing,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,PConc,TA,TA,No,Rec,423,Unf,0,758,1181,GasA,Fa,Y,SBrkr,1390,304,0,1694.0,0,0,2,0,4,1,TA,7,Typ,1,Detchd,1925.0,Unf,2,576,TA,TA,Y,342,0,128,0,0,0,Missing,Missing,Missing,0,6,2008,WD,Normal,136500,83,58,2.0,128,2875,10164.0
1094,20,RL,71.0,9230.0,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,8,1965,1998,Hip,CompShg,MetalSd,MetalSd,166.0,TA,TA,CBlock,TA,TA,Mn,GLQ,661,Unf,0,203,864,GasA,Gd,Y,SBrkr,1200,0,0,1200.0,1,0,1,1,1,1,Gd,6,Typ,0,Detchd,1977.0,Unf,2,884,TA,TA,Y,0,64,0,0,0,0,Missing,MnPrv,Missing,0,10,2006,WD,Normal,146000,41,8,2.5,64,2064,6000.0
1095,20,RL,74.0,5868.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,BLQ,248,Rec,240,448,936,GasA,Ex,Y,SBrkr,936,0,0,936.0,1,0,1,0,2,1,TA,4,Typ,0,Attchd,1956.0,Fin,1,308,TA,TA,Y,0,0,80,0,160,0,Missing,Missing,Missing,0,5,2010,WD,Normal,129000,54,10,2.0,240,1872,4680.0
1096,20,RL,78.0,9317.0,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24,Unf,0,1290,1314,GasA,Gd,Y,SBrkr,1314,0,0,1314.0,0,0,2,0,3,1,Gd,6,Typ,1,Attchd,2006.0,RFn,2,440,TA,TA,Y,0,22,0,0,0,0,Missing,Missing,Missing,0,3,2007,WD,Normal,176432,1,1,2.0,22,2628,7884.0
1097,70,RM,60.0,6882.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,7,1914,2006,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,684,684,GasA,TA,Y,SBrkr,773,582,0,1355.0,0,0,1,1,3,1,Gd,7,Typ,0,Missing,1980.0,Missing,0,0,Missing,Missing,Y,136,0,115,0,0,0,Missing,Missing,Missing,0,3,2007,WD,Normal,127000,93,1,1.5,115,2039,8130.0
1098,120,RL,69.0,3696.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1986,1986,Gable,CompShg,HdBoard,HdBoard,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1074,1074,GasA,Ex,Y,SBrkr,1088,0,0,1088.0,0,0,1,1,2,1,Gd,5,Typ,0,Attchd,1987.0,RFn,2,461,TA,TA,Y,0,74,137,0,0,0,Missing,Missing,Missing,0,10,2007,WD,Normal,170000,21,21,1.5,211,2162,8704.0
