Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HouseAge,YearsSinceRemod,TotalBath,TotalPorchSF,TotalSF,OverallQual_SF
1162,20,RL,69.0,9.600962533214572,Pave,Missing,IR1,Low,AllPub,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954,2006,Hip,CompShg,HdBoard,HdBoard,72.0,Gd,TA,CBlock,TA,TA,No,BLQ,728,Unf,0,568,1296,GasA,Ex,Y,SBrkr,1640,0,0,7.403061091090091,1,0,1,0,3,1,Gd,7,Typ,1,Detchd,1993.0,Unf,2,924,TA,TA,Y,108,0,0,216,0,0,Missing,Missing,Missing,0,11,2008,WD,Normal,12.319405795112926,54,2,2.0,216,2936,9840.0
1163,20,RL,109.0,9.073947747070628,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,492,Unf,0,402,894,GasA,Gd,Y,SBrkr,894,0,0,6.796823718274855,0,0,1,0,3,1,TA,5,Typ,1,Attchd,1968.0,Fin,2,450,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,5,2007,WD,Normal,11.767575435251748,39,39,1.0,0,1788,4470.0
1164,90,RL,60.0,9.465060106725137,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,Duplex,SFoyer,4,4,1969,1969,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1198,Unf,0,0,1198,GasA,TA,Y,SBrkr,1258,0,0,7.138073034044347,2,0,0,2,0,2,TA,6,Typ,0,CarPort,1969.0,Unf,2,400,Fa,TA,Y,120,0,0,0,0,0,Missing,Missing,Missing,0,1,2008,WD,Alloca,11.59873612138334,39,39,3.0,0,2456,5032.0
1165,80,RL,69.0,9.690170562039654,Pave,Missing,IR1,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,PConc,Gd,TA,Gd,ALQ,680,Rec,391,289,1360,GasA,Ex,Y,SBrkr,1432,0,0,7.267525427828172,1,0,1,1,2,1,Gd,5,Typ,1,Attchd,1978.0,Unf,2,588,TA,TA,Y,168,180,0,0,0,0,Missing,Missing,Missing,0,6,2007,WD,Normal,12.175618592671356,29,29,2.5,180,2792,7160.0
1166,20,RL,79.0,9.163458386076051,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,268.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1502,1502,GasA,Ex,Y,SBrkr,1502,0,0,7.315218389752975,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,2009.0,RFn,2,644,TA,TA,Y,0,114,0,0,0,0,Missing,Missing,Missing,0,9,2009,New,Partial,12.359527368950229,0,0,2.0,114,3004,10514.0
1167,20,RL,64.0,9.256842205627603,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,72.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1694,1694,GasA,Ex,Y,SBrkr,1694,0,0,7.43543801981455,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,2008.0,RFn,3,776,TA,TA,Y,160,33,0,0,0,0,Missing,Missing,Missing,0,2,2010,WD,Normal,12.41044511731981,2,2,2.0,33,3388,13552.0
1168,60,RL,58.0,9.292196818446016,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,GLQ,786,Unf,0,173,959,GasA,Ex,Y,SBrkr,959,712,0,7.421775793644647,1,0,2,1,3,1,TA,7,Typ,1,Attchd,2000.0,Fin,2,472,TA,TA,Y,0,38,0,0,0,0,Missing,Missing,Missing,0,2,2006,WD,Normal,12.06105265381003,6,6,3.5,38,2630,10026.0
1169,70,RL,120.0,9.527265662897605,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1935,1986,Hip,CompShg,Stucco,Stucco,0.0,TA,TA,CBlock,TA,TA,No,Rec,626,Unf,0,501,1127,GasA,Ex,Y,SBrkr,1236,872,0,7.653969180478774,0,0,2,0,4,1,Gd,7,Typ,2,Basment,1935.0,Unf,2,540,TA,TA,Y,0,0,0,0,90,0,Missing,Missing,Missing,0,7,2008,WD,Normal,12.367345048436391,73,22,2.0,90,3235,12648.0
1170,60,RL,118.0,9.779878201821505,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,5,1995,1996,Hip,CompShg,HdBoard,HdBoard,1378.0,Gd,Gd,PConc,Ex,TA,Gd,GLQ,1387,Unf,0,543,1930,GasA,Ex,Y,SBrkr,1831,1796,0,7.918856065618935,1,0,3,1,4,1,Gd,10,Typ,1,Attchd,1995.0,Fin,3,807,TA,TA,Y,361,76,0,0,0,0,Missing,Missing,Missing,0,7,2006,WD,Normal,13.345508528717259,11,10,4.5,76,5557,27476.25
1171,80,RL,76.0,9.198369000194964,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,522,Unf,0,574,1096,GasA,TA,Y,SBrkr,1118,0,0,7.020190708311925,1,0,1,0,3,1,TA,6,Typ,1,Attchd,1977.0,Fin,1,358,TA,TA,Y,203,0,0,0,0,576,Gd,GdPrv,Missing,0,7,2008,WD,Normal,12.049424683420915,31,31,2.0,0,2214,6708.0
1172,20,RL,76.0,9.118334726180159,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,ALQ,662,Unf,0,599,1261,GasA,Ex,Y,SBrkr,1261,0,0,7.140453043101158,1,0,1,0,3,1,TA,6,Typ,1,Attchd,1958.0,RFn,2,433,TA,TA,Y,0,0,0,0,288,0,Missing,Missing,Shed,1400,11,2008,WD,Normal,12.001511614739405,50,50,2.0,288,2522,7566.0
1173,160,FV,35.0,8.29853954537488,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,625,625,GasA,Ex,Y,SBrkr,625,625,0,7.1316985104669115,0,0,2,1,2,1,Gd,5,Typ,0,Detchd,2006.0,Fin,2,625,TA,TA,Y,0,54,0,0,0,0,Missing,Missing,Missing,0,3,2008,WD,Normal,12.05467400868968,2,1,2.5,54,1875,8750.0
1174,50,RL,138.0,9.779878201821505,Pave,Missing,IR1,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,1946,1994,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Rec,152,BLQ,469,977,1598,GasA,TA,Y,SBrkr,1636,971,479,7.918856065618935,0,0,3,0,3,1,Ex,12,Maj1,1,Missing,1980.0,Missing,0,0,Missing,Missing,Y,122,0,0,0,0,0,Missing,MnPrv,Missing,0,3,2007,WD,Normal,12.208574513247495,61,13,3.0,0,4205,13738.125
1175,70,RL,80.0,9.714805812589491,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,8,1932,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,503,Unf,0,449,952,GasA,TA,Y,SBrkr,1170,1175,0,7.76046702921342,0,0,2,1,4,1,TA,9,Typ,1,Detchd,1932.0,Unf,2,360,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,7,2006,WD,Normal,12.384223015005313,74,56,2.5,0,3297,14070.0
1176,50,RL,85.0,9.276034475171546,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1992,2000,Hip,CompShg,HdBoard,HdBoard,337.0,Gd,TA,PConc,Gd,TA,No,GLQ,700,Unf,0,983,1683,GasA,Ex,Y,SBrkr,2129,743,0,7.918856065618935,0,0,2,1,4,1,Gd,9,Typ,1,Attchd,1992.0,Fin,2,541,TA,TA,Y,0,33,0,0,0,0,Missing,Missing,Missing,0,4,2007,WD,Normal,12.560247968016562,15,7,2.5,33,4555,21981.0
1177,20,RL,37.0,8.846784666945227,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1984,1985,Gable,CompShg,HdBoard,Plywood,0.0,TA,TA,CBlock,TA,TA,No,ALQ,658,Unf,0,218,876,GasA,TA,Y,SBrkr,923,0,0,6.828712071641684,1,0,1,0,3,1,TA,5,Typ,0,Attchd,1984.0,Unf,1,264,TA,TA,Y,362,0,0,0,0,0,Missing,MnPrv,Missing,0,10,2008,WD,Normal,11.691080018519527,24,23,2.0,0,1799,4615.0
1178,50,RM,69.0,8.281723990411392,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,8,1926,2004,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Rec,468,Unf,0,350,818,GasA,TA,Y,SBrkr,818,406,0,7.110696122978827,0,0,1,0,3,1,TA,5,Typ,0,Detchd,1926.0,Unf,1,210,TA,TA,N,0,0,116,0,0,0,Missing,Missing,Missing,0,12,2009,WD,Normal,11.652696102959753,83,5,1.0,116,2042,7344.0
1179,50,RL,54.0,8.94663520890585,Pave,Missing,IR1,Lvl,AllPub,FR2,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1921,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,731,731,GasA,Ex,Y,SBrkr,820,523,0,7.203405521083095,0,0,1,1,3,1,TA,7,Typ,1,Detchd,1921.0,Unf,1,186,Fa,TA,Y,192,0,102,0,0,0,Missing,Missing,Missing,0,7,2009,WD,Normal,11.950541482162043,88,59,1.5,102,2074,6715.0
1180,20,RL,77.0,9.028338763993148,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,Slab,Missing,Missing,Missing,Missing,0,Missing,0,0,42,GasA,Gd,Y,SBrkr,1124,0,0,7.025538314638521,0,0,1,0,3,1,TA,5,Min2,1,Missing,1980.0,Missing,0,0,Missing,Missing,N,0,36,190,0,0,0,Missing,Missing,Missing,0,4,2006,WD,Normal,11.440365524765756,52,52,1.0,226,1166,5620.0
1181,60,RL,69.0,9.321076413570848,Pave,Missing,IR2,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,1990,1991,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,Wood,Gd,TA,No,LwQ,1216,Unf,0,0,1216,GasA,Ex,Y,SBrkr,1298,1216,0,7.83002808253384,0,0,2,1,4,1,TA,8,Typ,0,Attchd,1990.0,Fin,2,693,TA,TA,Y,0,0,0,0,0,0,Missing,GdPrv,Missing,0,4,2006,WD,Normal,12.429220196836383,16,15,2.5,0,3730,17598.0
1182,120,RM,64.0,8.628376720376853,Pave,Missing,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,186.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1480,Unf,0,120,1600,GasA,Ex,Y,SBrkr,1652,0,0,7.410347097821024,1,1,2,0,2,1,Gd,5,Typ,1,Attchd,2008.0,Fin,2,482,TA,TA,Y,162,53,0,153,0,0,Missing,Missing,Missing,0,11,2008,New,Partial,12.880294363972055,0,0,3.5,206,3252,13216.0
1183,60,RL,160.0,9.656563472556515,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,5,1996,1996,Hip,CompShg,Wd Sdng,ImStucc,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,2096,Unf,0,300,2052,GasA,Ex,Y,SBrkr,2411,2065,0,7.918856065618935,1,0,3,1,4,1,Ex,10,Typ,2,Attchd,1996.0,Fin,3,813,TA,TA,Y,171,78,0,0,0,555,Ex,MnPrv,Missing,0,7,2007,WD,Abnorml,13.521140839642674,11,11,4.5,78,6528,27476.25
1184,30,RL,60.0,9.287394001418473,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1950,Hip,CompShg,Stucco,Stucco,0.0,TA,TA,BrkTil,TA,TA,No,Rec,821,Unf,0,299,1120,GasA,Ex,Y,SBrkr,1130,0,0,7.030857476116121,1,0,1,0,2,1,TA,5,Typ,1,Detchd,1970.0,Unf,2,720,TA,TA,Y,229,0,0,0,0,0,Missing,Missing,Missing,0,6,2006,WD,Normal,11.695255355062795,86,56,2.0,0,2250,5650.0
1185,20,RL,50.0,9.779878201821505,Grvl,Missing,Reg,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,5,4,1963,1963,Hip,CompShg,MetalSd,MetalSd,226.0,TA,TA,CBlock,TA,TA,Gd,Rec,1159,Unf,0,413,1572,GasA,Gd,Y,SBrkr,1572,0,0,7.360739903058278,1,0,1,1,3,1,TA,5,Typ,2,2Types,1963.0,RFn,3,995,TA,TA,Y,0,263,0,0,263,0,Missing,Missing,Missing,0,5,2007,WD,Normal,12.137263685701864,44,44,2.5,526,3144,7860.0
1186,50,RL,60.0,9.1838937219612,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,AsbShng,AsbShng,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,392,Unf,0,392,784,GasA,Gd,Y,SBrkr,949,272,0,7.108244139731541,1,0,1,0,4,1,TA,7,Typ,0,Attchd,1965.0,Unf,1,392,TA,TA,Y,0,0,236,0,0,0,Missing,Missing,Missing,0,3,2006,WD,Normal,11.560772327227417,82,56,2.0,236,2005,6105.0
1187,190,RL,107.0,9.270117576012044,Pave,Missing,IR1,Bnk,AllPub,Corner,Mod,OldTown,Artery,Artery,2fmCon,2Story,3,5,1900,1970,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,Fa,TA,Mn,BLQ,440,Unf,0,538,978,GasA,TA,Y,SBrkr,1014,685,0,7.438383530044307,1,0,2,0,3,2,TA,7,Typ,0,CarPort,1920.0,Unf,2,420,Fa,Fa,Y,0,74,0,0,0,0,Missing,Missing,Missing,0,8,2009,WD,Abnorml,11.461642696843066,109,39,3.0,74,2677,5097.0
1188,20,RL,89.0,9.430439293104167,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Gable,CompShg,ImStucc,ImStucc,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1456,Unf,0,168,1624,GasA,Ex,Y,SBrkr,1624,0,0,7.393263094763838,1,0,2,0,2,1,Gd,5,Typ,1,Attchd,1994.0,RFn,3,757,TA,TA,Y,0,114,192,0,0,0,Missing,GdPrv,Missing,0,7,2006,WD,Normal,12.476103599529843,12,11,3.0,306,3248,12992.0
1189,60,RL,68.0,9.097843340749037,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,95.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,831,831,GasA,Ex,Y,SBrkr,831,829,0,7.415175109613295,0,0,2,1,3,1,Gd,7,Typ,0,Attchd,2002.0,RFn,2,493,TA,TA,Y,144,68,0,0,0,0,Missing,Missing,Missing,0,7,2009,WD,Normal,12.180759965737863,7,7,2.5,68,2491,11620.0
1190,60,RL,60.0,8.922791623969637,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,994,994,GasA,Gd,Y,SBrkr,1028,776,0,7.498315870766981,0,0,2,1,3,1,Gd,7,Typ,1,Attchd,1999.0,Fin,2,442,TA,TA,Y,140,60,0,0,0,0,Missing,Missing,Missing,0,6,2010,WD,Normal,12.149507585033072,11,11,2.5,60,2798,12628.0
1191,190,RL,69.0,9.779878201821505,Pave,Missing,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961,1975,Gable,CompShg,MetalSd,MetalSd,149.0,TA,Gd,CBlock,TA,TA,Av,BLQ,1159,Unf,0,90,1249,GasA,Ex,Y,SBrkr,1622,0,0,7.392031567514591,1,0,1,0,3,1,TA,7,Typ,1,2Types,1975.0,Fin,4,1356,TA,TA,Y,439,0,0,0,0,0,Missing,Missing,Missing,0,3,2007,WD,Normal,12.031725210748633,46,32,2.0,0,2871,6488.0
1192,160,FV,24.0,7.880804344674901,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,456.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,776,776,GasA,Ex,Y,SBrkr,764,677,0,7.273786317844895,0,0,2,1,2,1,Gd,5,Typ,0,Detchd,1999.0,Unf,2,492,TA,TA,Y,206,0,0,0,0,0,Missing,Missing,Missing,0,11,2007,WD,Normal,12.066816325306588,8,7,2.5,0,2217,11528.0
1193,50,RM,60.0,9.169622538697624,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1994,Gambrel,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0,Unf,0,702,702,GasA,Gd,Y,SBrkr,842,630,0,7.29505641646263,0,0,1,0,3,1,Gd,6,Typ,0,Detchd,1925.0,Unf,1,250,TA,Fa,P,0,0,84,0,0,0,Missing,GdWo,Missing,0,7,2007,WD,Normal,11.736077016252437,82,13,1.0,84,2174,7360.0
1194,120,RM,69.0,8.412054873292933,Pave,Missing,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1999,1999,Hip,CompShg,VinylSd,VinylSd,425.0,TA,TA,PConc,Ex,TA,No,GLQ,883,Unf,0,341,1224,GasA,Ex,Y,SBrkr,1224,0,0,7.110696122978827,1,0,2,0,2,1,TA,5,Typ,0,Attchd,1999.0,Fin,2,402,TA,TA,Y,0,304,0,0,0,0,Missing,Missing,Missing,0,6,2009,WD,Normal,12.013706813470414,10,10,3.0,304,2448,7344.0
1195,60,RL,80.0,9.144734614878189,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,143.0,TA,TA,CBlock,TA,TA,No,ALQ,371,Unf,0,292,663,GasA,TA,Y,SBrkr,663,689,0,7.210079628170788,0,0,1,1,4,1,TA,7,Typ,0,Attchd,1969.0,Fin,1,299,TA,TA,Y,379,36,0,0,0,0,Missing,MnPrv,Missing,0,3,2010,WD,Normal,11.970356641102999,41,41,1.5,36,2015,8112.0
1196,60,RL,51.0,8.990939806940807,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,728,728,GasA,Ex,Y,SBrkr,728,728,0,7.284134806195205,0,0,2,1,3,1,Gd,8,Typ,0,Attchd,2005.0,Fin,2,400,TA,TA,Y,100,24,0,0,0,0,Missing,Missing,Missing,0,7,2008,WD,Normal,12.07824495582233,3,3,2.5,24,2184,8736.0
1197,60,RL,58.0,9.550733483340633,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,879,879,GasA,Ex,Y,SBrkr,879,984,0,7.530479995245536,0,0,2,1,4,1,Gd,9,Typ,1,BuiltIn,2006.0,Fin,3,660,TA,TA,Y,100,17,0,0,0,0,Missing,Missing,Missing,0,11,2006,New,Partial,12.29779001527865,0,0,2.5,17,2742,13041.0
1198,75,RM,65.0,9.088285725968877,Pave,Missing,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,815,815,GasA,Ex,Y,SBrkr,815,875,0,7.43307534889858,0,0,1,0,3,1,TA,7,Typ,1,Detchd,1916.0,Unf,1,225,TA,TA,Y,0,0,330,0,0,0,Missing,Missing,Missing,0,7,2006,ConLw,Normal,11.87757552297847,90,56,1.0,330,2505,11830.0
1199,20,RL,70.0,9.116139576577355,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1212,1212,GasA,Ex,Y,SBrkr,1212,0,0,7.10085190894405,0,0,2,0,3,1,Gd,6,Typ,0,Attchd,2001.0,RFn,2,573,TA,TA,Y,356,0,0,0,0,0,Missing,Missing,Missing,0,6,2009,WD,Normal,12.08954444723597,8,8,2.0,0,2424,8484.0
1200,20,RL,75.0,9.326878188224134,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,5,1963,1979,Gable,CompShg,HdBoard,HdBoard,51.0,TA,TA,CBlock,TA,TA,No,Rec,547,Unf,0,504,1051,GasA,Gd,Y,SBrkr,1382,0,0,7.232010331664759,0,0,1,1,3,1,TA,6,Typ,1,Attchd,1974.0,Unf,2,459,TA,TA,Y,0,82,0,0,0,0,Missing,Missing,Missing,0,10,2006,WD,Normal,11.904974309480181,43,27,1.5,82,2433,5528.0
1201,20,RL,71.0,9.143559338285831,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1970,1970,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,864,864,GasA,Gd,Y,SBrkr,864,0,0,6.762729506931879,0,0,1,0,3,1,TA,5,Typ,0,Attchd,1972.0,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Shed,0,7,2006,Oth,Abnorml,11.6617850286409,36,36,1.0,0,1728,3456.0
1202,60,RL,80.0,9.249657234353133,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,866,866,GasA,Ex,Y,SBrkr,866,913,0,7.484368643286131,0,0,2,1,3,1,Gd,6,Typ,0,Attchd,1998.0,RFn,2,546,TA,TA,Y,198,36,0,0,0,0,Missing,Missing,Missing,0,3,2009,WD,Normal,12.19552218463499,11,11,2.5,36,2645,12453.0
1203,50,RM,50.0,8.699681400989514,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1925,1997,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,884,884,GasA,Ex,Y,SBrkr,884,464,0,7.207118856207756,1,0,1,0,3,1,TA,5,Typ,1,Detchd,1960.0,Unf,1,216,TA,TA,N,0,0,208,0,0,0,Missing,Missing,Missing,0,5,2009,WD,Normal,11.669937760751914,84,12,2.0,208,2232,6740.0
1204,20,RL,75.0,9.18512512283512,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,171.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1630,1630,GasA,Ex,Y,SBrkr,1630,0,0,7.396948602621014,0,0,2,0,3,1,Gd,6,Typ,1,Attchd,2000.0,Unf,2,451,TA,TA,Y,74,234,0,0,0,0,Missing,Missing,Missing,0,10,2009,WD,Normal,12.269052139516223,9,8,2.0,234,3260,11410.0
1205,20,RL,78.0,9.224341891611996,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,788,Unf,0,268,1056,GasA,Ex,Y,SBrkr,1074,0,0,6.980075940561763,1,0,1,1,3,1,TA,6,Typ,0,Attchd,1975.0,RFn,2,495,TA,TA,Y,0,88,0,0,0,0,Missing,MnPrv,Missing,0,7,2006,WD,Normal,11.941462360646149,31,31,2.5,88,2130,5370.0
1206,20,RL,90.0,9.59458184363272,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,234.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,485,BLQ,177,1496,2052,GasA,Gd,Y,SBrkr,2196,0,0,7.69484807238461,0,0,2,0,3,1,Gd,7,Typ,1,Attchd,1990.0,RFn,3,701,TA,TA,Y,84,70,0,0,0,0,Missing,Missing,Missing,0,6,2009,WD,Normal,12.513193308436527,19,18,2.0,70,4248,15372.0
